Two real estate licenses issued in zip code 48906 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044130	2020-01-15 08:36:24	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 48842 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044148	2019-12-29 07:25:13	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Three real estate licenses issued in zip code 48895 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044129	2020-01-14 07:10:51	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 48813 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044147	2019-12-28 08:26:37	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Two real estate licenses issued in zip code 48911 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044128	2020-01-17 06:26:43	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Four professional engineer licenses issued in zip code 48854 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044146	2019-12-30 10:14:08	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Six real estate licenses issued in zip code 48917 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044127	2020-01-19 08:25:03	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 48879 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044145	2019-12-31 06:26:11	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Five real estate licenses issued in zip code 48912 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044126	2020-01-18 07:31:53	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional investigator license issued in zip code 48826 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044144	2020-01-02 08:36:53	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
