MM - Florida	Tallahassee Sun	2018	346353	2020-07-19	1
Metro Business Network	Tennessee Business Daily	1675	89953	2019-10-05	1
Metro Business Network	Texas Business Daily	1287	89954	2019-10-05	1
MM - Kansas	Topeka Sun	2404	346359	2020-07-19	1
Metro Business Network	Utah Business Daily	1666	89955	2019-10-05	1
Metro Business Network	Vermont Business Daily	1667	89956	2019-10-05	1
Metro Business Network	Virginia Business Daily	1668	89957	2019-10-05	1
Metro Business Network	Washington Business Daily	1669	89958	2019-10-05	1
Metro Business Network	West Virginia Business Daily	1816	89959	2019-10-05	1
Metro Business Network	Wisconsin Business Daily	1671	89960	2019-10-05	1
Metro Business Network	Wyoming Business Daily	1672	89961	2019-10-05	1
