Metro Business Network	Alabama Business Daily	1633	215338	2020-01-26	11
MM - Michigan	Ann Arbor Times	1889	215369	2020-01-16	1
Metro Business Network	Arizona Business Daily	1147	215357	2020-01-16	1
Metro Business Network	Arkansas Business Daily	1673	215339	2020-01-28	13
MM - Michigan	Battle Creek Times	1890	215382	2020-01-16	1
Metro Business Network	California Business Daily	1635	215345	2020-01-27	12
MM - Michigan	Capitol News	1904	215371	2020-01-18	3
Metro Business Network	Colorado Business Daily	1636	215346	2020-01-26	11
Metro Business Network	Connecticut Business Daily	1637	215363	2020-01-17	2
Metro Business Network	Delaware Business Daily	1638	215330	2020-01-17	2
MM - Michigan	Detroit City Wire	1891	215288	2020-01-16	1
MM - Michigan	East Michigan News	1896	215381	2020-01-18	3
MM - Michigan	Eastern Wayne Today	1895	215366	2020-01-16	1
Metro Business Network	Florida Business Daily	1149	215335	2020-02-09	25
MM - Michigan	Genesee News	1897	215367	2020-01-17	2
Metro Business Network	Georgia Business Daily	1639	215337	2020-01-31	16
MM - Michigan	Holland Reporter	1898	215368	2020-01-17	2
Metro Business Network	Idaho Business Daily	1641	215362	2020-01-19	4
Metro Business Network	Illinois Business Daily	1148	215321	2020-02-15	35
Metro Business Network	Indiana Business Daily	1642	215319	2020-02-15	38
Metro Business Network	Iowa Business Daily	1405	215343	2020-01-30	15
MM - Michigan	Kalamazoo Times	1899	215373	2020-01-16	1
Metro Business Network	Kansas Business Daily	1643	215331	2020-01-27	12
Metro Business Network	Kentucky Business Daily	1644	215340	2020-01-31	16
Metro Business Network	Keystone Business News	655	215311	2020-02-10	26
MM - Michigan	Lansing Sun	1926	215372	2020-01-18	3
MM - Michigan	Livingston Today	1905	215370	2020-01-17	2
Metro Business Network	Maine Business Daily	1646	215356	2020-01-20	5
Metro Business Network	Maryland Business Daily	1647	215350	2020-01-18	3
Metro Business Network	Massachusetts Business Daily	1648	215360	2020-01-21	6
Metro Business Network	Michigan Business Daily	1657	215281	2020-02-15	77
Metro Business Network	Minnesota Business Daily	1649	215336	2020-01-29	14
Metro Business Network	Mississippi Business Daily	1674	215342	2020-01-22	7
Metro Business Network	Missouri Business Daily	1651	215325	2020-02-03	19
MM - Michigan	Monroe Review	1906	215378	2020-01-16	1
Metro Business Network	Montana Business Daily	1652	215344	2020-01-19	4
MM - Michigan	Muskegon Sun	1907	215384	2020-01-16	1
Metro Business Network	Nebraska Business Daily	1653	215347	2020-01-23	8
Metro Business Network	Nevada Business Daily	1654	215348	2020-01-17	2
Metro Business Network	New Hampshire Business Daily	1655	215355	2020-01-17	2
Metro Business Network	New Jersey Business Daily	1656	215358	2020-01-25	10
Metro Business Network	New Mexico Business Daily	1658	215365	2020-01-16	1
Metro Business Network	New York Business Daily	1659	215315	2020-02-11	27
Metro Business Network	North Carolina Business Daily	1660	215323	2020-02-04	20
Metro Business Network	North Dakota Business Daily	1599	215349	2020-01-17	2
MM - Michigan	North Michigan News	1909	215374	2020-02-03	19
Metro Business Network	Ohio Business Daily	1632	215313	2020-02-15	38
Metro Business Network	Oklahoma Business Daily	1661	215332	2020-01-21	6
Metro Business Network	Oregon Business Daily	1662	215341	2020-01-25	10
Metro Business Network	Palmetto Business Daily	1120	215361	2020-01-23	8
Metro Business Network	Rhode Island Business Daily	1663	215329	2020-01-17	2
MM - Michigan	SE Grand Rapids News	1903	215385	2020-01-17	2
MM - Michigan	Shiawassee Times	1914	215383	2020-01-16	1
Metro Business Network	South Dakota Business Daily	1600	215359	2020-01-19	4
MM - Michigan	South Michigan News	1915	215380	2020-01-18	3
MM - Michigan	St. Joe-Benton Harbor News	1908	215379	2020-01-18	3
MM - Michigan	Sturgis-Coldwater News	1920	215387	2020-01-16	1
Metro Business Network	Tennessee Business Daily	1675	215327	2020-02-09	25
Metro Business Network	Texas Business Daily	1287	215333	2020-02-08	24
MM - Michigan	Thumb Reporter	1921	215376	2020-01-20	5
MM - Michigan	Tri-City Sun	1922	215375	2020-01-20	5
MM - Michigan	UP Gazette	1923	215377	2020-01-27	12
Metro Business Network	Utah Business Daily	1666	215353	2020-01-21	6
Metro Business Network	Vermont Business Daily	1667	215354	2020-01-19	4
Metro Business Network	Virginia Business Daily	1668	215351	2020-01-27	12
Metro Business Network	Washington Business Daily	1669	215352	2020-01-24	9
MM - Michigan	West Central Michigan News	1924	215386	2020-01-21	6
Metro Business Network	West Virginia Business Daily	1816	215317	2020-01-25	10
Metro Business Network	Wisconsin Business Daily	1671	215334	2020-02-06	22
Metro Business Network	Wyoming Business Daily	1672	215364	2020-01-16	1
